subset,source_file,output_file,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,duration_s,row_count,hold_s
p025,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p025/uan_exp2_gaussian_20260523_162921_p025_seg135-140.csv,gaussian,-1,0.0,0.0,-1,139,2.20087314,221,2.2008464122032567
p025,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p025/uan_exp2_gaussian_20260523_162921_p025_seg135-140.csv,gaussian,-1,0.0,0.0,-1,140,0.289961576,30,2.643868285294335
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg0-0.csv,sine,0,0.1,0.25,0,0,20.0000131,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg4-4.csv,sine,0,0.1,1.0,2,4,19.9999659,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg8-8.csv,sine,0,0.2,0.5,4,8,19.9999623,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg12-12.csv,sine,0,0.3,0.25,6,12,20.0000293,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg16-16.csv,sine,0,0.3,1.0,8,16,19.9901392,2000,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg20-21.csv,sine,0,0.4,0.5,10,20,19.9999604,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg20-21.csv,rest,-1,0.0,0.0,-1,21,0.989985704,100,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg25-26.csv,rest,-1,0.0,0.0,-1,25,1.00000834,101,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg25-26.csv,sine,1,0.1,0.5,13,26,19.9998136,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg28-29.csv,sine,1,0.1,1.0,14,28,19.9999723,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg28-29.csv,rest,-1,0.0,0.0,-1,29,0.989952803,100,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg33-34.csv,rest,-1,0.0,0.0,-1,33,0.990018845,100,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg33-34.csv,sine,1,0.2,1.0,17,34,20.0000334,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg37-38.csv,rest,-1,0.0,0.0,-1,37,0.999812603,101,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg37-38.csv,sine,1,0.3,0.5,19,38,19.9999928,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg40-41.csv,sine,1,0.3,1.0,20,40,19.990006,2000,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg40-41.csv,rest,-1,0.0,0.0,-1,41,0.999984026,101,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg44-45.csv,sine,1,0.4,0.5,22,44,19.9999917,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg44-45.csv,rest,-1,0.0,0.0,-1,45,0.99001503,100,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg49-50.csv,rest,-1,0.0,0.0,-1,49,1.00007629,101,1.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg49-50.csv,sine,2,0.1,0.5,25,50,19.9999461,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg54-54.csv,sine,2,0.2,0.25,27,54,20.0000298,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg58-58.csv,sine,2,0.2,1.0,29,58,19.9900563,2000,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg62-62.csv,sine,2,0.3,0.5,31,62,19.9900067,2000,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg66-66.csv,sine,2,0.4,0.25,33,66,19.999969,2001,0.0
p025,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p025/uan_exp2_sine_20260523_160212_p025_seg70-70.csv,sine,2,0.4,1.0,35,70,19.9900239,2000,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg0-0.csv,square,0,0.1,0.25,0,0,19.9899356,2000,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg4-4.csv,square,0,0.1,1.0,2,4,20.000011,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg8-8.csv,square,0,0.2,0.5,4,8,19.9999781,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg12-12.csv,square,0,0.3,0.25,6,12,19.9899399,2000,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg16-16.csv,square,0,0.3,1.0,8,16,19.9900191,2000,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg21-22.csv,rest,-1,0.0,0.0,-1,21,0.999985456,101,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg21-22.csv,square,0,0.4,1.0,11,22,20.0000069,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg25-26.csv,rest,-1,0.0,0.0,-1,25,0.989993811,100,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg25-26.csv,square,1,0.1,0.5,13,26,19.9998641,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg28-29.csv,square,1,0.1,1.0,14,28,19.9999719,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg28-29.csv,rest,-1,0.0,0.0,-1,29,0.989999533,100,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg32-33.csv,square,1,0.2,0.5,16,32,19.9998569,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg32-33.csv,rest,-1,0.0,0.0,-1,33,0.990003347,100,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg37-38.csv,rest,-1,0.0,0.0,-1,37,0.999839067,101,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg37-38.csv,square,1,0.3,0.5,19,38,19.9998806,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg40-41.csv,square,1,0.3,1.0,20,40,19.9997845,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg40-41.csv,rest,-1,0.0,0.0,-1,41,0.989993334,100,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg45-46.csv,rest,-1,0.0,0.0,-1,45,0.990137339,100,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg45-46.csv,square,1,0.4,1.0,23,46,19.9999704,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg48-49.csv,square,2,0.1,0.25,24,48,19.9900076,2000,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg48-49.csv,rest,-1,0.0,0.0,-1,49,0.999882936,101,1.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg54-54.csv,square,2,0.2,0.25,27,54,19.999969,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg58-58.csv,square,2,0.2,1.0,29,58,19.9998789,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg62-62.csv,square,2,0.3,0.5,31,62,19.9999795,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg66-66.csv,square,2,0.4,0.25,33,66,19.9995153,2001,0.0
p025,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p025/uan_exp2_square_20260523_161601_p025_seg70-70.csv,square,2,0.4,1.0,35,70,19.9902754,2000,0.0
