t,q_0,q_1,q_2,dq_0,dq_1,dq_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777274860.5386264,0.0,0.0,0.16929693744344998,0.0,0.0,-0.3012770732609259,0.0,0.0,0.13690265491028086,0.0,0.0,0.1658062789394613,0.0,0.0,-0.35737694207502935
1777274860.5485456,0.0,0.0,0.1658062789394613,0.0,0.0,-0.35737694207502935,0.0,0.0,0.13225339231750097,0.0,0.0,0.16231562043547265,0.0,0.0,-0.363610260832152
1777274860.5586035,0.0,0.0,0.16231562043547265,0.0,0.0,-0.363610260832152,0.0,0.0,0.12751470448738708,0.0,0.0,0.16231562043547265,0.0,0.0,-0.363610260832152
1777274860.5685518,0.0,0.0,0.16231562043547265,0.0,0.0,-0.363610260832152,0.0,0.0,0.12258332353948219,0.0,0.0,0.15533430342749532,0.0020777729190408684,0.0,-0.3490658503988659
1777274860.5785658,0.0,0.0,0.15533430342749532,0.0020777729190408684,0.0,-0.3490658503988659,0.0,0.0,0.11758531087734109,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.5886996,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.11243826277392815,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.5986533,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.1071164411122299,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6087353,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.10178343762715486,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6186945,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.09628028058648291,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6286902,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.09074929798094951,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.63864,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.08510874518670404,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6486623,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.07941080863863674,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6586933,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.07359280746386355,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6686707,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.06769677879389392,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6786828,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.0617655858666628,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554
1777274860.6886468,0.0,0.0,0.15009831567151233,0.0,0.0,-0.4197101296462554,0.0,0.0,0.055752709770829106,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666
1777274860.6985888,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666,0.0,0.0,0.049713989701551595,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666
1777274860.7086427,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666,0.0,0.0,0.04364001048657201,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666
1777274860.7185879,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666,0.0,0.0,0.03745444926035372,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666
1777274860.728606,0.0,0.0,0.10297442586766545,0.0,0.0,-0.5422987318696666,0.0,0.0,0.03129899595380665,0.0,0.0,0.08028514559173917,0.0,0.0,-0.5776208714933614
1777274860.7386546,0.0,0.0,0.08028514559173917,0.0,0.0,-0.5776208714933614,0.0,0.0,0.02506751466259795,0.0,0.0,0.08028514559173917,0.0,0.0,-0.5776208714933614
1777274860.7485948,0.0,0.0,0.08028514559173917,0.0,0.0,-0.5776208714933614,0.0,0.0,0.018792115239752605,0.0,0.0,0.06806784082777886,0.0,0.0,-0.5942430548456884
1777274860.758486,0.0,0.0,0.06806784082777886,0.0,0.0,-0.5942430548456884,0.0,0.0,0.01256601581753197,0.0,0.0,0.06283185307179587,0.0,0.0,-0.6025541465218518
1777274860.7685525,0.0,0.0,0.06283185307179587,0.0,0.0,-0.6025541465218518,0.0,0.0,0.006358357374510597,0.0,0.0,0.05585053606381855,0.0020777729190408684,0.0,-0.6046319194408927
1777274860.778568,0.0,0.0,0.05585053606381855,0.0020777729190408684,0.0,-0.6046319194408927,0.0,0.0,3.445464643245954e-05,0.0,0.0,0.050614548307835565,0.0,0.0,-0.552687596464871
1777274860.7886498,0.0,0.0,0.050614548307835565,0.0,0.0,-0.552687596464871,0.0,0.0,-0.006257440511242328,0.0,0.0,0.04537856055185257,0.0,0.0,-0.5963208277647293
1777274860.798666,0.0,0.0,0.04537856055185257,0.0,0.0,-0.5963208277647293,0.0,0.0,-0.012584704117018938,0.0,0.0,0.038397243543875255,0.0,-0.0020777729190408684,-0.6690428799311596
1777274860.8085508,0.0,0.0,0.038397243543875255,0.0,-0.0020777729190408684,-0.6690428799311596,0.0,0.0,-0.018858332391103787,0.0,0.0,0.031415926535897934,0.0,0.0020777729190408684,-0.6918983820406092
1777274860.8186393,0.0,0.0,0.031415926535897934,0.0,0.0020777729190408684,-0.6918983820406092,0.0,0.0,-0.025031399225687503,0.0,0.0,0.024434609527920613,0.0020777729190408684,0.0,-0.6981317007977318
1777274860.8285694,0.0,0.0,0.024434609527920613,0.0020777729190408684,0.0,-0.6981317007977318,0.0,0.0,-0.03130668969687449,0.0,0.0,0.017453292519943295,0.0,0.0,-0.6960539278786909
1777274860.8386967,0.0,0.0,0.017453292519943295,0.0,0.0,-0.6960539278786909,0.0,0.0,-0.03745283058149957,0.0,0.0,0.010471975511965978,0.0,0.0,-0.6856650632834865
1777274860.8485513,0.0,0.0,0.010471975511965978,0.0,0.0,-0.6856650632834865,0.0,0.0,-0.04368342877848036,0.0,0.0,0.003490658503988659,0.0,0.0,-0.6835872903644457
1777274860.858602,0.0,0.0,0.003490658503988659,0.0,0.0,-0.6835872903644457,0.0,0.0,-0.049703832556747145,0.0,0.0,0.0,-0.0020777729190408684,0.0,-0.6170985569551379
