t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777971500.670132,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,0.03821322080475265,-0.19513249918575734,-0.14756624959287867,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.680268,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,0.029654805678611035,-0.19706864166721275,-0.14853432083360638,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.690019,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,0.021219598136453886,-0.19849909551642467,-0.14924954775821234,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.7000165,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,0.0129262157741043,-0.19944304315253766,-0.14972152157626883,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.7100122,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,0.004789025807230042,-0.19992355077272558,-0.1499617753863628,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.720008,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,-0.0031824567074474606,-0.19996623989768406,-0.14998311994884203,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.7300146,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,-0.010983672751814168,-0.1995978631096035,-0.14979893155480176,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.740104,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,-0.0186146399580409,-0.19884498393077502,-0.1494224919653875,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.7500095,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,-0.026079205381910463,-0.19773291682216046,-0.14886645841108023,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788
1777971500.7600048,0.21467549799530256,-0.03665191429188092,-0.06632251157578452,-0.820720303021143,-1.213419384719867,-0.6191763298741788,0.0,0.6336,0.0,-0.03338409809146773,-0.19628500664873086,-0.14814250332436543,0.15009831567151233,-0.1239183768915974,-0.1117010721276371,-0.008311091676163474,-0.006233318757122605,-0.004155545838081737
1777971500.7700038,0.15009831567151233,-0.1239183768915974,-0.1117010721276371,-0.008311091676163474,-0.006233318757122605,-0.004155545838081737,0.4356,1.1483999999999999,0.5544000000000001,-0.040537946611933565,-0.1945222496149601,-0.14726112480748005,0.15009831567151233,-0.1239183768915974,-0.1117010721276371,-0.010388864595204342,-0.006233318757122605,-0.0020777729190408684
1777971500.7800152,0.15009831567151233,-0.1239183768915974,-0.1117010721276371,-0.010388864595204342,-0.006233318757122605,-0.0020777729190408684,7.365600000000001,1.8215999999999999,0.6336,-0.047550385775590016,-0.1924632027086419,-0.14623160135432095,0.1343903524035634,-0.1308996938995747,-0.11519173063162574,-1.1884861096913768,-0.69397615495965,-0.31789925661325286
1777971500.7900496,0.1343903524035634,-0.1308996938995747,-0.11519173063162574,-1.1884861096913768,-0.69397615495965,-0.31789925661325286,1.7424,-1.1483999999999999,-0.5940000000000001,-0.054431323858907164,-0.19012410327655585,-0.14506205163827793,0.1343903524035634,-0.1308996938995747,-0.11519173063162574,-1.1884861096913768,-0.69397615495965,-0.31789925661325286
1777971500.8001215,0.1343903524035634,-0.1308996938995747,-0.11519173063162574,-1.1884861096913768,-0.69397615495965,-0.31789925661325286,1.7424,-1.1483999999999999,-0.5940000000000001,-0.06119039321848015,-0.1875191192592259,-0.14375955962961295,0.09075712110370514,-0.1466076571675237,-0.12217304763960307,-2.22529479629277,-0.7687759800451213,-0.4113990379700919
1777971500.8099992,0.09075712110370514,-0.1466076571675237,-0.12217304763960307,-2.22529479629277,-0.7687759800451213,-0.4113990379700919,2.7720000000000002,2.1780000000000004,-0.9504,-0.06783657482794488,-0.1846606637187088,-0.1423303318593544,0.06806784082777886,-0.15358897417550102,-0.12566370614359174,-2.1878948837500345,-0.69397615495965,-0.346988077479825
1777971500.8199937,0.06806784082777886,-0.15358897417550102,-0.12566370614359174,-2.1878948837500345,-0.69397615495965,-0.346988077479825,3.4848,0.6732,-0.3168,-0.07437796967709479,-0.18155972542237722,-0.1407798627111886,0.047123889803846894,-0.158824961931484,-0.12915436464758037,-2.08192846487895,-0.5776208714933614,-0.29088820866572157
1777971500.8307302,0.047123889803846894,-0.158824961931484,-0.12915436464758037,-2.08192846487895,-0.5776208714933614,-0.29088820866572157,1.4255999999999998,1.8612000000000002,0.792,-0.08082168423008175,-0.1782261845273765,-0.13911309226368826,0.027925268031909273,-0.16406094968746698,-0.1308996938995747,-1.959339862655539,-0.4591878151080319,-0.2493327502849042
1777971500.8400447,0.027925268031909273,-0.16406094968746698,-0.1308996938995747,-1.959339862655539,-0.4591878151080319,-0.2493327502849042,-0.1584,2.2967999999999997,0.1584,-0.08717379850300248,-0.1746690961818597,-0.13733454809092985,0.027925268031909273,-0.16406094968746698,-0.1308996938995747,-1.959339862655539,-0.4591878151080319,-0.2493327502849042
1777971500.8499944,0.027925268031909273,-0.16406094968746698,-0.1308996938995747,-1.959339862655539,-0.4591878151080319,-0.2493327502849042,-0.1584,2.2967999999999997,0.1584,-0.09343939010499523,-0.17089693458935504,-0.13544846729467752,-0.003490658503988659,-0.16929693744344998,-0.1343903524035634,-1.639362833123245,-0.25764384196106765,-0.12051082930437036
1777971500.8604915,-0.003490658503988659,-0.16929693744344998,-0.1343903524035634,-1.639362833123245,-0.25764384196106765,-0.12051082930437036,0.4752,0.0,0.8316,-0.09962259336938996,-0.1669177963011906,-0.1334588981505953,-0.019198621771937627,-0.1710422666954443,-0.1343903524035634,-1.4772965454380573,-0.16622183352326947,-0.078955370923553
1777971500.8700314,-0.019198621771937627,-0.1710422666954443,-0.1343903524035634,-1.4772965454380573,-0.16622183352326947,-0.078955370923553,-0.198,-0.198,0.7524000000000001,-0.1057266781677586,-0.162739565078704,-0.131369782539352,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.8800426,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.11175413758755429,-0.1583700424402066,-0.1291850212201033,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.8900511,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.11770677723451933,-0.1538170486435441,-0.12690852432177205,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9001255,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.12358580157680633,-0.14908849882872752,-0.12454424941436376,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9100318,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.12939189464079645,-0.14419245867088343,-0.12209622933544172,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9200432,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.13512529367154663,-0.1391371833672609,-0.11956859168363046,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
