t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779528579.6426475,-0.09599310885968812,-0.08028514559173917,-0.09424777960769379,0.0,0.0,0.0,0.1188,0.5148,0.396,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.09599310885968812,-0.08028514559173917,-0.09424777960769379,0.0,0.0,0.0,gaussian,-1,0.0,0.0,-1,10,0.0,1.9308607421282884
1779528579.6526444,-0.09599310885968812,-0.08028514559173917,-0.09424777960769379,0.0,0.0,0.0,0.198,0.5148,0.396,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.09599310885968812,-0.08028514559173917,-0.09424777960769379,0.0,0.0,0.0,gaussian,-1,0.0,0.0,-1,10,0.00998377799987793,1.9308607421282884
1779528579.662665,-0.09599310885968812,-0.08028514559173917,-0.09424777960769379,0.0,0.0,0.0,0.0792,0.4752,0.35639999999999994,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.09250245035569947,-0.08028514559173917,-0.08726646259971647,0.346988077479825,0.014544410433286078,0.7791648446403256,gaussian,-1,0.0,0.0,-1,10,0.019980669021606445,1.9308607421282884
1779528579.6726904,-0.09250245035569947,-0.08028514559173917,-0.08726646259971647,0.346988077479825,0.014544410433286078,0.7791648446403256,10.018800000000002,5.1876,-1.5048000000000001,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.06981317007977318,-0.06457718232379019,-0.07504915783575616,1.8824622646510267,1.2757525722910932,1.0929085554154967,gaussian,-1,0.0,0.0,-1,10,0.030001163482666016,1.9308607421282884
1779528579.682674,-0.06981317007977318,-0.06457718232379019,-0.07504915783575616,1.8824622646510267,1.2757525722910932,1.0929085554154967,8.5932,-7.0488,1.3860000000000001,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.04537856055185257,-0.050614548307835565,-0.06283185307179587,2.2502280713212603,1.4315855412191583,1.19679720136754,gaussian,-1,0.0,0.0,-1,10,0.04002666473388672,1.9308607421282884
1779528579.692514,-0.04537856055185257,-0.050614548307835565,-0.06283185307179587,2.2502280713212603,1.4315855412191583,1.19679720136754,5.4648,-0.9504,-0.7127999999999999,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.0017453292519943296,-0.022689280275926284,-0.04188790204786391,2.1110172857455223,1.3567857161336871,0.9765532719492082,gaussian,-1,0.0,0.0,-1,10,0.05001020431518555,1.9308607421282884
1779528579.7025425,-0.0017453292519943296,-0.022689280275926284,-0.04188790204786391,2.1110172857455223,1.3567857161336871,0.9765532719492082,-0.1188,0.5544000000000001,0.3168,0.10425341296027822,0.047190394845881195,0.006913272070366879,-0.0017453292519943296,-0.022689280275926284,-0.04188790204786391,2.1110172857455223,1.3567857161336871,0.9765532719492082,gaussian,-1,0.0,0.0,-1,10,0.059850215911865234,1.9308607421282884
1779528579.712638,-0.0017453292519943296,-0.022689280275926284,-0.04188790204786391,2.1110172857455223,1.3567857161336871,0.9765532719492082,-0.1188,0.5544000000000001,0.3168,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.015707963267948967,-0.010471975511965978,-0.03316125578789226,1.847140125027332,1.2051082930437036,0.8851312635114099,gaussian,-1,0.0,0.0,-1,10,0.06987881660461426,1.9308607421282884
1779528579.7226977,0.015707963267948967,-0.010471975511965978,-0.03316125578789226,1.847140125027332,1.2051082930437036,0.8851312635114099,-0.198,-0.198,-0.6732,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.029670597283903605,0.0,-0.02617993877991494,1.6019629205805095,1.0430420053585159,0.74176493209759,gaussian,-1,0.0,0.0,-1,10,0.07997417449951172,1.9308607421282884
1779528579.732693,0.029670597283903605,0.0,-0.02617993877991494,1.6019629205805095,1.0430420053585159,0.74176493209759,-0.3168,-1.8612000000000002,0.4752,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.04363323129985824,0.006981317007977318,-0.019198621771937627,1.371330126566973,0.9038312197827777,0.6420318319836283,gaussian,-1,0.0,0.0,-1,10,0.09003400802612305,1.9308607421282884
1779528579.742664,0.04363323129985824,0.006981317007977318,-0.019198621771937627,1.371330126566973,0.9038312197827777,0.6420318319836283,-1.1483999999999999,-1.584,-0.8712,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.05585053606381855,0.013962634015954637,-0.015707963267948967,1.1739416992580907,0.758387115449917,0.5360654131125441,gaussian,-1,0.0,0.0,-1,10,0.10002923011779785,1.9308607421282884
1779528579.752639,0.05585053606381855,0.013962634015954637,-0.015707963267948967,1.1739416992580907,0.758387115449917,0.5360654131125441,-1.3464,-0.5940000000000001,0.5148,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.06457718232379019,0.019198621771937627,-0.010471975511965978,0.9869421365444124,0.6524206965788326,0.43217676716050063,gaussian,-1,0.0,0.0,-1,10,0.1100003719329834,1.9308607421282884
1779528579.7626786,0.06457718232379019,0.019198621771937627,-0.010471975511965978,0.9869421365444124,0.6524206965788326,0.43217676716050063,-1.3068,-2.5740000000000003,1.8215999999999999,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.07155849933176751,0.024434609527920613,-0.006981317007977318,0.8103314384259387,0.5443765047887075,0.36568803375119285,gaussian,-1,0.0,0.0,-1,10,0.11997532844543457,1.9308607421282884
1779528579.7726612,0.07155849933176751,0.024434609527920613,-0.006981317007977318,0.8103314384259387,0.5443765047887075,0.36568803375119285,-1.7424,-1.7028,-0.0792,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.07853981633974483,0.029670597283903605,-0.003490658503988659,0.6420318319836283,0.4404878588366641,0.31789925661325286,gaussian,-1,0.0,0.0,-1,10,0.13001489639282227,1.9308607421282884
1779528579.7826855,0.07853981633974483,0.029670597283903605,-0.003490658503988659,0.6420318319836283,0.4404878588366641,0.31789925661325286,-0.2376,-0.8712,0.5148,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.08377580409572782,0.03316125578789226,-0.0017453292519943296,0.49450995473172665,0.34283253164174327,0.2638771607181903,gaussian,-1,0.0,0.0,-1,10,0.1399974822998047,1.9308607421282884
1779528579.7926903,0.08377580409572782,0.03316125578789226,-0.0017453292519943296,0.49450995473172665,0.34283253164174327,0.2638771607181903,0.5940000000000001,-1.782,0.0,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.08726646259971647,0.03490658503988659,0.0,0.4217879025652963,0.28465488990859894,0.20777729190408684,gaussian,-1,0.0,0.0,-1,10,0.15002179145812988,1.9308607421282884
1779528579.802553,0.08726646259971647,0.03490658503988659,0.0,0.4217879025652963,0.28465488990859894,0.20777729190408684,0.3168,-1.5444,-0.3168,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.09075712110370514,0.03665191429188092,0.0,0.34491030456078414,0.21608838358025032,0.18076624395655555,gaussian,-1,0.0,0.0,-1,10,0.16002655029296875,1.9308607421282884
1779528579.8126829,0.09075712110370514,0.03665191429188092,0.0,0.34491030456078414,0.21608838358025032,0.18076624395655555,0.5148,0.4356,-0.396,0.10425341296027822,0.047190394845881195,0.006913272070366879,0.09250245035569947,0.038397243543875255,0.0017453292519943296,0.299199300341885,0.18284401687559643,0.12882192098053383,gaussian,-1,0.0,0.0,-1,10,0.16988921165466309,1.9308607421282884
