t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779527761.94553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3464,-0.2376,0.1,0.0,0.0,0.0,0.0,0.0,-0.0020777729190408684,0.0,-0.0020777729190408684,square,0,0.1,0.25,0,0,0.0,0.0
1779527761.9554112,0.0,0.0,0.0,-0.0020777729190408684,0.0,-0.0020777729190408684,-0.0396,1.4255999999999998,0.2376,0.1,0.0,0.0,0.0,0.0,0.0,0.0020777729190408684,-0.0020777729190408684,0.0,square,0,0.1,0.25,0,0,0.01011347770690918,0.0
1779527761.9654136,0.0,0.0,0.0,0.0020777729190408684,-0.0020777729190408684,0.0,0.0,1.4255999999999998,-0.2376,0.1,0.0,0.0,0.0,0.0,0.0,0.0020777729190408684,0.0,0.0,square,0,0.1,0.25,0,0,0.019994735717773438,0.0
1779527761.9755125,0.0,0.0,0.0,0.0020777729190408684,0.0,0.0,0.0,1.3068,-0.2376,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.02999711036682129,0.0
1779527761.9855494,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.04009604454040527,0.0
1779527761.9955695,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.05013298988342285,0.0
1779527762.0054507,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.06015300750732422,0.0
1779527762.0154147,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.07003426551818848,0.0
1779527762.025416,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.07999825477600098,0.0
1779527762.035456,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.08999943733215332,0.0
1779527762.0454547,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.10003948211669922,0.0
1779527762.0554154,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.11003828048706055,0.0
1779527762.0654907,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.11999893188476562,0.0
1779527762.0754168,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.13007426261901855,0.0
1779527762.0854123,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.1400003433227539,0.0
1779527762.09557,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,square,0,0.1,0.25,0,0,0.1499958038330078,0.0
1779527762.1054165,0.0017453292519943296,0.0,0.0,0.3241325753703755,0.0,0.0,7.959600000000001,0.7524000000000001,-0.4752,0.1,0.0,0.0,0.09075712110370514,0.0,0.0,0.2098550648231277,0.0,0.0020777729190408684,square,0,0.1,0.25,0,0,0.16015362739562988,0.0
1779527762.115415,0.09075712110370514,0.0,0.0,0.2098550648231277,0.0,0.0020777729190408684,0.0792,1.4255999999999998,-0.2376,0.1,0.0,0.0,0.09250245035569947,0.0,0.0,0.17245515228039207,0.0,-0.0020777729190408684,square,0,0.1,0.25,0,0,0.1700000762939453,0.0
1779527762.1254807,0.09250245035569947,0.0,0.0,0.17245515228039207,0.0,-0.0020777729190408684,0.0396,1.4255999999999998,0.198,0.1,0.0,0.0,0.09424777960769379,0.0,0.0,0.1308996938995747,0.0,0.0,square,0,0.1,0.25,0,0,0.17999863624572754,0.0
1779527762.1354585,0.09424777960769379,0.0,0.0,0.1308996938995747,0.0,0.0,0.2376,1.4255999999999998,-0.1188,0.1,0.0,0.0,0.09424777960769379,0.0,0.0,0.1308996938995747,0.0,0.0,square,0,0.1,0.25,0,0,0.1900641918182373,0.0
1779527762.145413,0.09424777960769379,0.0,0.0,0.1308996938995747,0.0,0.0,0.2376,1.4255999999999998,-0.1188,0.1,0.0,0.0,0.09599310885968812,0.0,0.0,0.08311091676163473,0.0,0.0020777729190408684,square,0,0.1,0.25,0,0,0.2000420093536377,0.0
1779527762.1555352,0.09599310885968812,0.0,0.0,0.08311091676163473,0.0,0.0020777729190408684,0.27720000000000006,1.3068,-0.1188,0.1,0.0,0.0,0.09599310885968812,0.0,0.0,0.06648873340930779,0.0,0.0,square,0,0.1,0.25,0,0,0.20999646186828613,0.0
1779527762.1654148,0.09599310885968812,0.0,0.0,0.06648873340930779,0.0,0.0,0.3168,1.3068,-0.0396,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.07272205216643039,0.0,0.0,square,0,0.1,0.25,0,0,0.22011876106262207,0.0
1779527762.1754572,0.09773843811168245,0.0,0.0,0.07272205216643039,0.0,0.0,-0.3168,1.3464,-0.1584,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,square,0,0.1,0.25,0,0,0.22999835014343262,0.0
1779527762.1854138,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,0.0,1.3068,-0.2376,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,square,0,0.1,0.25,0,0,0.24004077911376953,0.0
1779527762.1954155,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,0.0,1.3068,-0.2376,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,square,0,0.1,0.25,0,0,0.24999737739562988,0.0
1779527762.2054105,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,0.0,1.3068,-0.2376,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,square,0,0.1,0.25,0,0,0.25999903678894043,0.0
1779527762.2154362,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,0.0,1.3068,-0.2376,0.1,0.0,0.0,0.09773843811168245,0.0,0.0,0.04363323129985824,0.0,0.0,square,0,0.1,0.25,0,0,0.26999402046203613,0.0
