t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779527479.1635315,0.0,0.0,0.0,0.0,0.0,-0.0020777729190408684,-0.0396,1.3464,-0.3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sine,2,0.1,1.0,26,52,0.0,0.0
1779527479.173364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3860000000000001,-0.3168,0.0,0.0,0.006366505268344879,0.0,0.0,0.0,0.0,0.0,0.0,sine,2,0.1,1.0,26,52,0.01013946533203125,0.0
1779527479.1833768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3860000000000001,-0.2376,0.0,0.0,0.012515773925292349,0.0,0.0,0.0,0.0,0.0,0.02493327502849042,sine,2,0.1,1.0,26,52,0.019971847534179688,0.0
1779527479.193517,0.0,0.0,0.0,0.0,0.0,0.02493327502849042,-0.0396,1.4652,-0.0396,0.0,0.0,0.018728696153150766,0.0,0.0,0.0,0.0,0.0,0.08311091676163473,sine,2,0.1,1.0,26,52,0.029984712600708008,0.0
1779527479.2033439,0.0,0.0,0.0,0.0,0.0,0.08311091676163473,0.0,1.2672,0.27720000000000006,0.0,0.0,0.024944988391927984,0.0,0.0,0.0017453292519943296,0.0,0.0,0.16829960644231035,sine,2,0.1,1.0,26,52,0.04012489318847656,0.0
1779527479.2133589,0.0,0.0,0.0017453292519943296,0.0,0.0,0.16829960644231035,-0.0396,1.5048000000000001,0.27720000000000006,0.0,0.0,0.030872890396292187,0.0,0.0,0.005235987755982989,-0.0020777729190408684,0.0,0.20154397314696423,sine,2,0.1,1.0,26,52,0.049951791763305664,0.0
1779527479.223352,0.0,0.0,0.005235987755982989,-0.0020777729190408684,0.0,0.20154397314696423,0.0,1.3860000000000001,0.5940000000000001,0.0,0.0,0.0367930606845648,0.0,0.0,0.006981317007977318,-0.0020777729190408684,0.0,0.23478833985161812,sine,2,0.1,1.0,26,52,0.0599668025970459,0.0
1779527479.2334867,0.0,0.0,0.006981317007977318,-0.0020777729190408684,0.0,0.23478833985161812,-0.0396,1.4255999999999998,0.792,0.0,0.0,0.04255511818420598,0.0,0.0,0.010471975511965978,0.0,0.0,0.3033548461799668,sine,2,0.1,1.0,26,52,0.06995987892150879,0.0
1779527479.2433646,0.0,0.0,0.010471975511965978,0.0,0.0,0.3033548461799668,-0.0396,1.3068,0.99,0.0,0.0,0.048227432355959526,0.0,0.0,0.013962634015954637,0.0,0.0,0.36984357958927455,sine,2,0.1,1.0,26,52,0.08009457588195801,0.0
1779527479.2533476,0.0,0.0,0.013962634015954637,0.0,0.0,0.36984357958927455,0.0,1.4255999999999998,-0.27720000000000006,0.0,0.0,0.05356808765395526,0.0,0.0,0.017453292519943295,0.0,0.0,0.36568803375119285,sine,2,0.1,1.0,26,52,0.08997249603271484,0.0
