t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779527888.025477,0.0,0.0,0.0,0.0,0.0,0.0,-0.1188,1.4652,-0.35639999999999994,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,square,0,0.3,0.25,6,12,0.0,0.0
1779527888.0354123,0.0,0.0,0.0,0.0,0.0,0.0,-0.1188,1.5048000000000001,-0.1584,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,square,0,0.3,0.25,6,12,0.010068416595458984,0.0
1779527888.0453835,0.0,0.0,0.0,0.0,0.0,0.0,-0.1188,1.5048000000000001,-0.1584,0.3,0.0,0.0,0.020943951023931956,0.0,0.0,1.6933849290183076,0.0020777729190408684,0.0020777729190408684,square,0,0.3,0.25,6,12,0.020003795623779297,0.0
1779527888.0554752,0.020943951023931956,0.0,0.0,1.6933849290183076,0.0020777729190408684,0.0020777729190408684,4.9896,1.1483999999999999,0.1188,0.3,0.0,0.0,0.054105206811824215,0.0,0.0,3.031470688880627,0.004155545838081737,0.0,square,0,0.3,0.25,6,12,0.029974937438964844,0.0
1779527888.065414,0.054105206811824215,0.0,0.0,3.031470688880627,0.004155545838081737,0.0,7.444800000000001,1.584,-0.396,0.3,0.0,0.0,0.09424777960769379,0.0,0.0,3.692202477135623,0.0020777729190408684,-0.0020777729190408684,square,0,0.3,0.25,6,12,0.04006671905517578,0.0
1779527888.075412,0.09424777960769379,0.0,0.0,3.692202477135623,0.0020777729190408684,-0.0020777729190408684,-0.8316,1.2672,0.0396,0.3,0.0,0.0,0.12566370614359174,0.0,0.0,3.3057367141940217,-0.008311091676163474,0.0,square,0,0.3,0.25,6,12,0.050005435943603516,0.0
1779527888.0854156,0.12566370614359174,0.0,0.0,3.3057367141940217,-0.008311091676163474,0.0,0.5940000000000001,0.9107999999999999,-0.0396,0.3,0.0,0.0,0.12566370614359174,0.0,0.0,3.3057367141940217,-0.008311091676163474,0.0,square,0,0.3,0.25,6,12,0.06000351905822754,0.0
1779527888.095407,0.12566370614359174,0.0,0.0,3.3057367141940217,-0.008311091676163474,0.0,0.5940000000000001,0.9107999999999999,-0.0396,0.3,0.0,0.0,0.17976891295541597,0.0,0.0,2.60760501339629,-0.02701104794753129,0.004155545838081737,square,0,0.3,0.25,6,12,0.0700070858001709,0.0
1779527888.1054125,0.17976891295541597,0.0,0.0,2.60760501339629,-0.02701104794753129,0.004155545838081737,-1.584,-0.5148,0.5544000000000001,0.3,0.0,0.0,0.20245819323134226,0.0,0.0,2.2149059316975657,-0.020777729190408684,0.0,square,0,0.3,0.25,6,12,0.07999849319458008,0.0
1779527888.11541,0.20245819323134226,0.0,0.0,2.2149059316975657,-0.020777729190408684,0.0,-1.98,0.35639999999999994,0.5148,0.3,0.0,0.0,0.21991148575128555,0.0,0.0,1.8554512167034956,0.0,-0.006233318757122605,square,0,0.3,0.25,6,12,0.09000396728515625,0.0
1779527888.125414,0.21991148575128555,0.0,0.0,1.8554512167034956,0.0,-0.006233318757122605,-2.0196,0.7524000000000001,0.396,0.3,0.0,0.0,0.23387411976724018,0.0,0.0,1.5707963267948966,0.033244366704653895,-0.0020777729190408684,square,0,0.3,0.25,6,12,0.10000157356262207,0.0
1779527888.1354418,0.23387411976724018,0.0,0.0,1.5707963267948966,0.033244366704653895,-0.0020777729190408684,-2.6532,2.0196,0.2376,0.3,0.0,0.0,0.2478367537831948,0.0,0.0,1.3110747119147879,0.033244366704653895,-0.006233318757122605,square,0,0.3,0.25,6,12,0.11000537872314453,0.0
1779527888.1454098,0.2478367537831948,0.0,0.0,1.3110747119147879,0.033244366704653895,-0.006233318757122605,-2.4155999999999995,2.4948,0.0,0.3,0.0,0.0,0.25656340004316647,0.0,0.0,1.0555086428727611,0.010388864595204342,-0.0020777729190408684,square,0,0.3,0.25,6,12,0.12003326416015625,0.0
1779527888.1554153,0.25656340004316647,0.0,0.0,1.0555086428727611,0.010388864595204342,-0.0020777729190408684,-0.99,1.98,-0.0792,0.3,0.0,0.0,0.26529004630313807,0.0,0.0,0.8248758488592247,0.0,0.008311091676163474,square,0,0.3,0.25,6,12,0.13000130653381348,0.0
1779527888.165444,0.26529004630313807,0.0,0.0,0.8248758488592247,0.0,0.008311091676163474,1.1483999999999999,1.2672,0.396,0.3,0.0,0.0,0.27227136331111546,0.0,0.0,0.6835872903644457,-0.010388864595204342,0.0020777729190408684,square,0,0.3,0.25,6,12,0.14000678062438965,0.0
1779527888.175476,0.27227136331111546,0.0,0.0,0.6835872903644457,-0.010388864595204342,0.0020777729190408684,1.1880000000000002,1.0296,-0.1188,0.3,0.0,0.0,0.2775073510670984,0.0,0.0,0.5755430985743205,-0.006233318757122605,0.0,square,0,0.3,0.25,6,12,0.15003538131713867,0.0
1779527888.1854773,0.2775073510670984,0.0,0.0,0.5755430985743205,-0.006233318757122605,0.0,0.8712,1.0296,-0.1188,0.3,0.0,0.0,0.28274333882308134,0.0,0.0,0.5028210464078902,-0.004155545838081737,-0.008311091676163474,square,0,0.3,0.25,6,12,0.16006755828857422,0.0
1779527888.1954103,0.28274333882308134,0.0,0.0,0.5028210464078902,-0.004155545838081737,-0.008311091676163474,-0.198,1.1483999999999999,0.1188,0.3,0.0,0.0,0.28623399732707006,0.0,0.0,0.4217879025652963,0.0,0.0,square,0,0.3,0.25,6,12,0.17006874084472656,0.0
1779527888.205411,0.28623399732707006,0.0,0.0,0.4217879025652963,0.0,0.0,-0.792,1.3068,-0.2376,0.3,0.0,0.0,0.2879793265790644,0.0,0.0,0.30543261909900765,0.0,0.0,square,0,0.3,0.25,6,12,0.18000173568725586,0.0
1779527888.2154543,0.2879793265790644,0.0,0.0,0.30543261909900765,0.0,0.0,0.1188,1.2276,-0.1188,0.3,0.0,0.0,0.291469985083053,0.0,0.0,0.25348829612298596,-0.0020777729190408684,0.0,square,0,0.3,0.25,6,12,0.19000244140625,0.0
1779527888.225418,0.291469985083053,0.0,0.0,0.25348829612298596,-0.0020777729190408684,0.0,-0.1188,0.99,-0.1188,0.3,0.0,0.0,0.2932153143350474,0.0,0.0,0.18907733563271903,-0.0020777729190408684,0.0,square,0,0.3,0.25,6,12,0.20004582405090332,0.0
1779527888.2354114,0.2932153143350474,0.0,0.0,0.18907733563271903,-0.0020777729190408684,0.0,0.198,1.0692,-0.27720000000000006,0.3,0.0,0.0,0.2949606435870417,0.0,0.0,0.16622183352326947,0.006233318757122605,-0.0020777729190408684,square,0,0.3,0.25,6,12,0.21000957489013672,0.0
1779527888.2454119,0.2949606435870417,0.0,0.0,0.16622183352326947,0.006233318757122605,-0.0020777729190408684,-0.1188,1.2672,0.0396,0.3,0.0,0.0,0.2949606435870417,0.0,0.0,0.1371330126566973,0.006233318757122605,0.0,square,0,0.3,0.25,6,12,0.2200028896331787,0.0
1779527888.255424,0.2949606435870417,0.0,0.0,0.1371330126566973,0.006233318757122605,0.0,-0.6336,1.5444,0.0792,0.3,0.0,0.0,0.29670597283903605,0.0,0.0,0.09765532719492082,0.006233318757122605,0.0,square,0,0.3,0.25,6,12,0.23000335693359375,0.0
1779527888.2654233,0.29670597283903605,0.0,0.0,0.09765532719492082,0.006233318757122605,0.0,-0.2376,1.7424,-0.198,0.3,0.0,0.0,0.29670597283903605,0.0,0.0,0.04778877713793997,0.0020777729190408684,0.0020777729190408684,square,0,0.3,0.25,6,12,0.24001550674438477,0.0
1779527888.2754178,0.29670597283903605,0.0,0.0,0.04778877713793997,0.0020777729190408684,0.0020777729190408684,0.5544000000000001,1.4652,0.1188,0.3,0.0,0.0,0.29670597283903605,0.0,0.0,0.04155545838081737,0.0,0.0020777729190408684,square,0,0.3,0.25,6,12,0.2500147819519043,0.0
1779527888.2854135,0.29670597283903605,0.0,0.0,0.04155545838081737,0.0,0.0020777729190408684,0.5544000000000001,1.3860000000000001,-0.0792,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.04778877713793997,0.0,0.0,square,0,0.3,0.25,6,12,0.2600092887878418,0.0
1779527888.295413,0.2984513020910304,0.0,0.0,0.04778877713793997,0.0,0.0,-0.0396,1.4255999999999998,-0.1188,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.04155545838081737,-0.004155545838081737,0.0,square,0,0.3,0.25,6,12,0.2700049877166748,0.0
1779527888.3054128,0.2984513020910304,0.0,0.0,0.04155545838081737,-0.004155545838081737,0.0,0.198,1.3068,0.1584,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.03739991254273563,-0.006233318757122605,0.0,square,0,0.3,0.25,6,12,0.28000450134277344,0.0
1779527888.3154113,0.2984513020910304,0.0,0.0,0.03739991254273563,-0.006233318757122605,0.0,0.6336,1.2276,-0.1188,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.01246663751424521,-0.004155545838081737,0.0,square,0,0.3,0.25,6,12,0.29000425338745117,0.0
1779527888.3254151,0.2984513020910304,0.0,0.0,0.01246663751424521,-0.004155545838081737,0.0,0.0396,1.1088000000000002,-0.2376,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.0020777729190408684,-0.0020777729190408684,0.0,square,0,0.3,0.25,6,12,0.3000028133392334,0.0
1779527888.3354216,0.2984513020910304,0.0,0.0,0.0020777729190408684,-0.0020777729190408684,0.0,0.198,1.1088000000000002,-0.1584,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.0,0.0,0.0,square,0,0.3,0.25,6,12,0.31000661849975586,0.0
1779527888.3454142,0.2984513020910304,0.0,0.0,0.0,0.0,0.0,0.27720000000000006,1.2276,-0.1188,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.0,0.004155545838081737,0.0,square,0,0.3,0.25,6,12,0.32001304626464844,0.0
1779527888.355414,0.2984513020910304,0.0,0.0,0.0,0.004155545838081737,0.0,0.27720000000000006,1.4255999999999998,0.1188,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.0020777729190408684,0.004155545838081737,0.0,square,0,0.3,0.25,6,12,0.3300056457519531,0.0
1779527888.3654113,0.2984513020910304,0.0,0.0,0.0020777729190408684,0.004155545838081737,0.0,0.2376,1.584,0.1188,0.3,0.0,0.0,0.2984513020910304,0.0,0.0,0.0,0.0020777729190408684,0.0,square,0,0.3,0.25,6,12,0.34000539779663086,0.0
