t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779527972.055417,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396,1.5048000000000001,-0.3168,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,square,0,0.4,0.5,10,20,0.0,0.0
1779527972.0654156,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396,1.5048000000000001,-0.35639999999999994,0.4,0.0,0.0,0.0,0.0,0.0,0.02701104794753129,0.0,0.0,square,0,0.4,0.5,10,20,0.010033845901489258,0.0
1779527972.075418,0.0,0.0,0.0,0.02701104794753129,0.0,0.0,6.6132,1.5048000000000001,1.8612000000000002,0.4,0.0,0.0,0.017453292519943295,0.0,0.0,1.516774230899834,0.0020777729190408684,0.0020777729190408684,square,0,0.4,0.5,10,20,0.020032405853271484,0.0
1779527972.0854712,0.017453292519943295,0.0,0.0,1.516774230899834,0.0020777729190408684,0.0020777729190408684,4.1184,1.98,-1.5048000000000001,0.4,0.0,0.0,0.048869219055841226,0.0,0.0,2.8631710824383165,0.0,0.0,square,0,0.4,0.5,10,20,0.030034780502319336,0.0
1779527972.0953841,0.048869219055841226,0.0,0.0,2.8631710824383165,0.0,0.0,7.959600000000001,0.8316,-1.1483999999999999,0.4,0.0,0.0,0.08901179185171082,0.0,0.0,3.7753133938972576,0.006233318757122605,0.0,square,0,0.4,0.5,10,20,0.04008793830871582,0.0
1779527972.10541,0.08901179185171082,0.0,0.0,3.7753133938972576,0.006233318757122605,0.0,6.336,1.3464,-1.584,0.4,0.0,0.0,0.08901179185171082,0.0,0.0,3.7753133938972576,0.006233318757122605,0.0,square,0,0.4,0.5,10,20,0.050000905990600586,0.0
1779527972.1153831,0.08901179185171082,0.0,0.0,3.7753133938972576,0.006233318757122605,0.0,6.336,1.3464,-1.584,0.4,0.0,0.0,0.17278759594743864,0.0,0.0,4.190867977705431,-0.008311091676163474,0.0,square,0,0.4,0.5,10,20,0.06002688407897949,0.0
1779527972.1254182,0.17278759594743864,0.0,0.0,4.190867977705431,-0.008311091676163474,0.0,3.5244,0.9107999999999999,-0.4752,0.4,0.0,0.0,0.21642082724729686,0.0,0.0,4.203334615219677,-0.022855502109449553,0.006233318757122605,square,0,0.4,0.5,10,20,0.06999993324279785,0.0
1779527972.1354675,0.21642082724729686,0.0,0.0,4.203334615219677,-0.022855502109449553,0.006233318757122605,-3.6431999999999998,1.2276,1.0296,0.4,0.0,0.0,0.24958208303518914,0.0,0.0,3.4698807747982503,-0.029088820866572156,0.006233318757122605,square,0,0.4,0.5,10,20,0.08003497123718262,0.0
1779527972.145415,0.24958208303518914,0.0,0.0,3.4698807747982503,-0.029088820866572156,0.006233318757122605,-0.4752,0.2376,2.2176000000000005,0.4,0.0,0.0,0.2775073510670984,0.0,0.0,2.9878374575807687,-0.016622183352326948,0.0020777729190408684,square,0,0.4,0.5,10,20,0.09008431434631348,0.0
